IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"51.94.43.251","*.dual-link.com","","","","","*.dual-link.com","","false"
"51.94.43.149","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.43.150","kube-apiserver","","","","","e2aa84193e7567b79f76ea7a60fcefe7.yl4.eu-south-2.eks.amazonaws.com|ip-172-16-35-93.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.96.155|172.16.35.93","false"
"51.94.43.237","billygoatgarage.com","","","","","billygoatgarage.com|www.billygoatgarage.com","","false"
"51.94.43.176","gamma.eu-south-2.mfr.music.amazon.dev","Amazon.com Inc.","US","Seattle","Washington","gamma.eu-south-2.mfr.music.amazon.com|gamma.eu-south-2.mfr.music.amazon.dev","","false"
"51.94.42.244","*.execute-api.eu-south-2.amazonaws.com","","","","","*.execute-api.eu-south-2.amazonaws.com","","false"
"51.94.43.212","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.42.177","*.mq.eu-south-2.amazonaws.com","","","","","*.mq.eu-south-2.amazonaws.com","","false"
"51.94.43.75","eu-south-2.beta.freight-pricing-ui.ats.amazon.dev","Amazon.com Inc.","US","Seattle","Washington","eu-south-2.beta.freight-pricing-ui.ats.amazon.dev","","false"
"51.94.44.38","*.customer.cloud.microstrategy.com","MicroStrategy Inc.","US","Tysons","Virginia","*.customer.cloud.microstrategy.com","","false"
"51.94.44.28","*.qatest.signa.run","","","","","*.qatest.signa.run","","false"
"51.94.44.23","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.44.19","www.elbnefario.com","","","","","www.elbnefario.com","","true"
"51.94.44.51","*.execute-api.eu-south-2.amazonaws.com","","","","","*.execute-api.eu-south-2.amazonaws.com","","false"
"51.94.44.40","kube-apiserver","","","","","d50227869b80715d50cfc52bb1140f41.gr7.eks-cluster-gamma.eu-south-2.api.aws|ip-10-0-124-162.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fd74:689f:96f4::1|2a05:d011:cd:1003::93cd|10.0.124.162","false"
"51.94.44.58","geo.tulotero.net","","","","","geo.tulotero.net","","false"
"51.94.44.113","planasa.phenome-networks.com","","","","","planasa.phenome-networks.com","","false"
"51.94.44.75","kube-apiserver","","","","","d15eb8f3f20dc424d5627a78128091ea.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-10-0-37-52.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.91.16|10.0.37.52","false"
"51.94.44.73","zaz62.prod.elara.ec2.aws.dev","","","","","zaz62.prod.elara.ec2.aws.dev","","false"
"51.94.44.61","kube-apiserver","","","","","a95ab489d9f59fe92f85cc45dbdb5520.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-172-16-42-235.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.32.105|172.16.42.235","false"
"51.94.44.132","eu-south-2.aws-latency-test.com","","","","","eu-south-2.aws-latency-test.com","","false"
"51.94.44.85","kube-apiserver","","","","","90554f0007eed0e77004c9087a1716e3.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-172-16-63-94.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.119.124|172.16.63.94","false"
"51.94.44.123","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.44.129","api.eu-south-2.tumbler.prod.search-services.aws.a2z.com","","","","","api.eu-south-2.tumbler.prod.search-services.aws.a2z.com","","false"
"51.94.44.177","eu-south-2.prod.metrics-ingestion.music.amazon.dev","","","","","eu-south-2.prod.metrics-ingestion.music.amazon.dev|prod.music-metrics-ingestion.lra.amazon","","false"
"51.94.44.179","kube-apiserver","","","","","12103a4c6453a184c8ce458b30b6b50b.gr7.eks-cluster.eu-south-2.api.aws|ip-10-0-49-80.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fd24:d7ab:8d7::1|2a05:d011:f60:105:7b50:47f3:65fa:a6f6|10.0.49.80","false"
"51.94.44.111","*.atelcosoluciones.es","","","","","*.atelcosoluciones.es","","false"
"51.94.44.169","kube-apiserver","","","","","c42d29637b6603e55308e2cb99f017d5.gr7.eu-south-2.eks.amazonaws.com|ip-10-0-190-229.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.12.196|10.0.190.229","false"
"51.94.44.181","*.eusouth-2-https-canary.waf.aws.dev","","","","","*.eusouth-2-https-canary.waf.aws.dev","","false"
"51.94.44.153","*.edge.cdn.clw.nos.pt","","","","","*.edge.cdn.clw.nos.pt","","false"
"51.94.44.234","kube-apiserver","","","","","7b5a276957aa3523b4264af38a1c3b98.gr7.eu-south-2.eks.amazonaws.com|ip-172-16-163-96.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.61.76|172.16.163.96","false"
"51.94.44.162","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.44.54","eu-south-2.prod.subscription.cloudtrail.aws.a2z.com","","","","","eu-south-2.prod.subscription.cloudtrail.aws.a2z.com|*.eu-south-2.prod.subscription.cloudtrail.aws.a2z.com","","false"
"51.94.44.244","cell1.prod.eu-south-2.abacus.athena.aws.dev","","","","","cell1.prod.eu-south-2.abacus.athena.aws.dev","","false"
"51.94.44.66","gamma.minerva-development.eu-south-2.amazonaws.com","","","","","gamma.minerva-development.eu-south-2.amazonaws.com","","false"
"51.94.44.228","kube-apiserver","","","","","0ec4a8a364a903372451f14532d91a51.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-172-16-113-1.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.8.27|172.16.113.1","false"
"51.94.44.157","bamboo-demo.ivcert.net","","","","","bamboo-demo.ivcert.net","","false"
"51.94.44.243","*.c2.eu-south-2.airflow.amazonaws.com","","","","","*.c2.eu-south-2.airflow.amazonaws.com","","false"
"51.94.45.155","*.smadex.com","","","","","*.smadex.com|smadex.com","","false"
"51.94.44.208","*.dual-link.com","","","","","*.dual-link.com","","false"
"51.94.44.196","*.tools.prod-006-31.eu-zaz.solitaire.a2z.com","","","","","*.tools.prod-006-31.eu-zaz.solitaire.a2z.com","","false"
"51.94.44.241","*.tools.gamma-005-31.eu-zaz.solitaire.a2z.com","","","","","*.tools.gamma-005-31.eu-zaz.solitaire.a2z.com","","false"
"51.94.45.68","*.download-eu-south-2.prod.phoenix.ring.devices.a2z.com","","","","","*.download-eu-south-2.prod.phoenix.ring.devices.a2z.com","","false"
"51.94.44.255","*.miresi.es","","","","","*.miresi.es|miresi.es","","false"
"51.94.44.192","kube-apiserver","","","","","ad384ac17b50920a6d98911658505258.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-172-16-122-112.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.186.180|172.16.122.112","false"
"51.94.46.4","appconfig.eu-south-2.amazonaws.com","","","","","appconfig.eu-south-2.amazonaws.com|appconfig.eu-south-2.vpce.amazonaws.com|appconfig.eu-south-2.api.aws|*.appconfig.eu-south-2.vpce.amazonaws.com","","false"
"51.94.46.12","testing.bricks.com.ar","","","","","testing.bricks.com.ar|*.testing.bricks.com.ar","","false"
"51.94.46.3","training-metrics.prod.eu-south-2.ml-platform.aws.a2z.com","","","","","training-metrics.prod.eu-south-2.ml-platform.aws.a2z.com","","false"
"51.94.46.19","stocks-up.com","","","","","stocks-up.com|*.stocks-up.com","","false"
"51.94.46.26","kube-apiserver","","","","","ed7012e924d31a6397792c5abfb3fb84.yl4.eu-south-2.eks.amazonaws.com|ip-172-16-35-168.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.128.233|172.16.35.168","false"
"51.94.46.16","*.vi-go.poluxtecnologia.com","","","","","*.vi-go.poluxtecnologia.com","","false"
"51.94.46.22","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.46.74","eu-south-2.foyer.transfer.aws.a2z.com","","","","","eu-south-2.foyer.transfer.aws.a2z.com","","false"
"51.94.46.111","kube-apiserver","","","","","3c98c6ddd4cdb8b416ac514a3643ef9d.sk1.eu-south-2.eks.amazonaws.com|ip-10-0-185-44.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.102.103|10.0.185.44","false"
"51.94.46.35","*.execute-api.eu-south-2.amazonaws.com","","","","","*.execute-api.eu-south-2.amazonaws.com","","false"
"51.94.46.113","ters.us-east-1.aiv-delivery.net","","","","","ters-draper1.ap-northeast-1.aiv-delivery.net|ters-draper1.eu-central-1.aiv-delivery.net|ters-draper1.eu-south-2.aiv-delivery.net|ters-draper1.eu-west-1.aiv-delivery.net|ters-draper1.us-east-1.aiv-delivery.net|ters-draper1.us-east-2.aiv-delivery.net|ters-draper1.us-west-2.aiv-delivery.net|ters-live1.ap-northeast-1.aiv-delivery.net|ters-live1.eu-central-1.aiv-delivery.net|ters-live1.eu-south-2.aiv-delivery.net|ters-live1.eu-west-1.aiv-delivery.net|ters-live1.sa-east-1.aiv-delivery.net|ters-live1.us-east-1.aiv-delivery.net|ters-live1.us-east-2.aiv-delivery.net|ters-live1.us-west-2.aiv-delivery.net|ters-sye1.ap-northeast-1.aiv-delivery.net|ters-sye1.eu-central-1.aiv-delivery.net|ters-sye1.eu-south-2.aiv-delivery.net|ters-sye1.eu-west-1.aiv-delivery.net|ters-sye1.sa-east-1.aiv-delivery.net|ters-sye1.us-east-1.aiv-delivery.net|ters-sye1.us-east-2.aiv-delivery.net|ters-sye1.us-west-2.aiv-delivery.net|ters-sye2.ap-northeast-1.aiv-delivery.net|ters-sye2.eu-central-1.aiv-delivery.net|ters-sye2.eu-south-2.aiv-delivery.net|ters-sye2.eu-west-1.aiv-delivery.net|ters-sye2.sa-east-1.aiv-delivery.net|ters-sye2.us-east-1.aiv-delivery.net|ters-sye2.us-east-2.aiv-delivery.net|ters-sye2.us-west-2.aiv-delivery.net|ters-vod1.ap-northeast-1.aiv-delivery.net|ters-vod1.eu-central-1.aiv-delivery.net|ters-vod1.eu-south-2.aiv-delivery.net|ters-vod1.eu-west-1.aiv-delivery.net|ters-vod1.us-east-1.aiv-delivery.net|ters-vod1.us-east-2.aiv-delivery.net|ters-vod1.us-west-2.aiv-delivery.net|ters-vod2.ap-northeast-1.aiv-delivery.net|ters-vod2.eu-central-1.aiv-delivery.net|ters-vod2.eu-south-2.aiv-delivery.net|ters-vod2.eu-west-1.aiv-delivery.net|ters-vod2.us-east-1.aiv-delivery.net|ters-vod2.us-east-2.aiv-delivery.net|ters-vod2.us-west-2.aiv-delivery.net|ters.us-east-1.aiv-delivery.net","","false"
"51.94.46.65","murta.eco","","","","","murta.eco|blog.murta.eco","","false"
"51.94.46.102","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.46.237","kube-apiserver","","","","","46a8960429acddd0fc4d3c62060e79a2.sk1.eu-south-2.eks.amazonaws.com|ip-172-16-183-153.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.121.153|172.16.183.153","false"
"51.94.46.134","scheduler.eu-south-2.amazonaws.com","","","","","*.scheduler.eu-south-2.vpce.amazonaws.com|scheduler.eu-south-2.amazonaws.com|*.scheduler.eu-south-2.amazonaws.com","","false"
"51.94.46.171","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.46.240","c9-captcha-canary.eu-south-2.captcha.awswaf.com","","","","","c9-captcha-canary.eu-south-2.captcha.awswaf.com","","false"
"51.94.46.179","gamma.zaz.attester.amazon-ads-attestation.com","","","","","gamma.zaz.attester.amazon-ads-attestation.com","","false"
"51.94.46.101","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"51.94.46.62","kube-apiserver","","","","","a6d7b4e46808185036b62b4c3c415d7e.gr7.eu-south-2.eks.amazonaws.com|ip-172-16-161-77.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.63.104|172.16.161.77","false"
"51.94.46.186","*.livo.ma","","","","","*.livo.ma","","false"
"51.94.46.93","kube-apiserver","","","","","98c511ba1831cd4596a9ae7f5ae37ab5.yl4.eu-south-2.eks.amazonaws.com|ip-172-16-104-188.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.2.101.28|172.16.104.188","false"
"51.94.46.213","xray-staging.eu-south-2.amazonaws.com","","","","","xray-staging.eu-south-2.amazonaws.com","","false"
"51.94.46.205","dpservice.prod.eu-south-2.quicksight.aws.a2z.com","","","","","dpservice.prod.eu-south-2.quicksight.aws.a2z.com|spaceneedledataprepservice.prod.eu-south-2.quicksight.aws.a2z.com","","false"
"51.94.46.216","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.46.204","kube-apiserver","","","","","756649f8d2c9c6495f219832c03f8205.sk1.eu-south-2.eks.amazonaws.com|ip-10-0-176-39.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.31.13|10.0.176.39","false"
"51.94.46.126","rd-verify-deletex.fe51cbef.beta.forgeinternaldnsapps.ec2.aws.dev","","","","","rd-verify-deletex.fe51cbef.beta.forgeinternaldnsapps.ec2.aws.dev|test.eu-south-2.rd-verify-deletex.fe51cbef.beta.forgeinternaldnsapps.ec2.aws.dev","","false"
"51.94.47.25","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.geocasetas.com|geocasetas.com","","false"
"51.94.46.148","kube-apiserver","","","","","369f9bbf4f01ef94dd8019a0574cd36e.yl4.eu-south-2.eks.amazonaws.com|ip-172-16-174-152.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.131.61|172.16.174.152","false"
"51.94.46.239","kube-apiserver","","","","","116f8083d171323e9152042ed5af1d55.yl4.eu-south-2.eks.amazonaws.com|ip-172-16-127-249.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.189.143|172.16.127.249","false"
"51.94.46.246","kube-apiserver","","","","","7051f540a9d9bd674a7f1c5f2f0e9f16.sk1.eu-south-2.eks.amazonaws.com|ip-172-16-63-196.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.99.154.114|172.16.63.196","false"
"51.94.46.227","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.48.7","eu-south-2-prod-cp.api.perc.aws.dev","","","","","eu-south-2-prod-cp.api.perc.aws.dev|eus2-az3.eu-south-2-prod-cp.api.perc.aws.dev|eus2-az2.eu-south-2-prod-cp.api.perc.aws.dev|eus2-az1.eu-south-2-prod-cp.api.perc.aws.dev","","false"
"51.94.48.15","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.48.9","kube-apiserver","","","","","462f958057dd5f0e6bef2fa2bf8d7f50.yl4.eks-cluster.eu-south-2.api.aws|ip-10-0-120-60.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fdc8:789f:b3a9::1|2a05:d011:34b:3802:2638:4f81:3db9:4b5f|10.0.120.60","false"
"51.94.47.250","*.download-eu-south-2.release.phoenix.ring.devices.a2z.com","","","","","*.download-eu-south-2.release.phoenix.ring.devices.a2z.com","","false"
"51.94.48.49","kube-apiserver","","","","","6b7afda0b1f8594c4902742365fa56f9.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-10-0-104-92.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.45.60|10.0.104.92","false"
"51.94.48.13","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.48.35","main.view-deck.eu-south-2.prod.basin.security.aws.dev","","","","","main.view-deck.eu-south-2.prod.basin.security.aws.dev","","false"
"51.94.48.62","*.c1.eu-south-2.airflow.amazonaws.com","","","","","*.c1.eu-south-2.airflow.amazonaws.com","","false"
"51.94.48.81","*.eusouth-2-https-canary.waf.aws.dev","","","","","*.eusouth-2-https-canary.waf.aws.dev","","false"
"51.94.48.89","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.48.90","*.eu-south-2.es-staging.amazonaws.com","","","","","*.eu-south-2.es-staging.amazonaws.com","","false"
"51.94.48.87","kube-apiserver","","","","","3cb24fd88d31489b13c6f4609374a33c.sk1.eu-south-2.eks.amazonaws.com|ip-10-0-60-175.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.76.217|10.0.60.175","false"
"51.94.48.94","kube-apiserver","","","","","a33c1c28bba389d47c12154549b1c673.gr7.eks-cluster-gamma.eu-south-2.api.aws|ip-172-16-191-212.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fd1f:5423:b11a::1|2a05:d011:5ef:1106:146e:200c:44c8:3097|172.16.191.212","false"
"51.94.48.88","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.48.104","prod.zaz.read.pol.scot.a2z.com","","","","","prod.zaz.read.pol.scot.a2z.com|prod.read.pol.lra.amazon","","false"
"51.94.48.83","www.murciacodigo40.es","","","","","www.murciacodigo40.es","","false"
"51.94.48.97","prod.zaz.read.pol.scot.a2z.com","","","","","prod.zaz.read.pol.scot.a2z.com|prod.read.pol.lra.amazon","","false"
"51.94.48.82","*.grafana-ops.net","","","","","*.grafana-ops.net|*.hosted-metrics.grafana-ops.net","","false"
"51.94.48.120","*.overon.es","","","","","*.overon.es","","false"
"51.94.48.151","kube-apiserver","","","","","f148f1038d67f9d78aea60cc8197bd5a.gr7.eu-south-2.eks.amazonaws.com|ip-172-16-176-243.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.133.251|172.16.176.243","false"
"51.94.48.132","mardukapp.com","","","","","mardukapp.com|*.mardukapp.com","","false"
"51.94.48.163","pre-opendata.terrassa.cat","","","","","pre-opendata.terrassa.cat","","false"
"51.94.48.123","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.48.133","gamma-eu-south-2.notebookauthproxy.gluestudio.aws.dev","","","","","gamma-eu-south-2.notebookauthproxy.gluestudio.aws.dev|*.gamma-eu-south-2.notebookauthproxy.gluestudio.aws.dev","","false"
"51.94.48.164","prod.eu-south-2.bluelagoon.control-tower.aws.dev","","","","","prod.eu-south-2.bluelagoon.control-tower.aws.dev","","false"
"51.94.48.194","api-beta-eu.npd.insite.a2z.com","Amazon.com Inc.","US","Seattle","Washington","api-beta-eu.npd.insite.a2z.com","","false"
"51.94.48.203","*.eusouth-2-https-canary.waf.aws.dev","","","","","*.eusouth-2-https-canary.waf.aws.dev","","false"
"51.94.48.208","*.eusouth-2-https-canary.waf.aws.dev","","","","","*.eusouth-2-https-canary.waf.aws.dev","","false"
"51.94.48.214","kube-apiserver","","","","","af1442bdd35ab45fddb003855f1b9b13.yl4.eu-south-2.eks.amazonaws.com|ip-10-0-41-247.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.77.42|10.0.41.247","false"
"51.94.48.213","*.eu-south-2.beta.sev.amazonvideo.com","","","","","*.eu-south-2.beta.sev.amazonvideo.com|*.beta.sev.amazonvideo.com|*.eu-west-1.beta.sev.amazonvideo.com|*.us-east-1.beta.sev.amazonvideo.com|*.us-west-2.beta.sev.amazonvideo.com|*.active-active.us-east-1.beta.sev.amazonvideo.com|*.xrr-opt-in.us-east-1.beta.sev.amazonvideo.com","","false"
"51.94.48.191","kube-apiserver","","","","","b20412ecc3a21c86af70f3de765cf1fa.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-10-0-34-219.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.92.8|10.0.34.219","false"
"51.94.48.204","kube-apiserver","","","","","4fb3fa92515fd7edb3e0bbb6d2973675.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-172-16-49-32.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.121.5|172.16.49.32","false"
"51.94.48.218","culmia.dev.emood.es","","","","","culmia.dev.emood.es","","false"
"51.94.49.37","kube-apiserver","","","","","73de0e4eff3dcfbe3cdbb392a3f2fd2a.sk1.eu-south-2.eks.amazonaws.com|ip-10-0-116-46.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.100.248|10.0.116.46","false"
"51.94.49.90","*.c2.eu-south-2.airflow.amazonaws.com","","","","","*.c2.eu-south-2.airflow.amazonaws.com","","false"
"51.94.48.235","tenantalias.prod.eu-south-2.quicksight.aws.a2z.com","","","","","tenantalias.prod.eu-south-2.quicksight.aws.a2z.com","","false"
"51.94.49.71","*.dual-link.com","","","","","*.dual-link.com","","false"
"51.94.49.17","familiasonline.com","","","","","familiasonline.com|*.familiasonline.com","","false"
"51.94.49.61","admin.acm-pca.eu-south-2.amazonaws.com","","","","","admin.acm-pca.eu-south-2.amazonaws.com","","false"
"51.94.49.78","*.execute-api.eu-south-2.amazonaws.com","","","","","*.execute-api.eu-south-2.amazonaws.com","","false"
"51.94.49.45","gamma.zaz.origin.amazon-ads-attestation.com","","","","","gamma.zaz.origin.amazon-ads-attestation.com","","false"
"51.94.49.21","*.execute-api.eu-south-2.amazonaws.com","","","","","*.execute-api.eu-south-2.amazonaws.com","","false"
"51.94.48.236","*.c1.eu-south-2.airflow.amazonaws.com","","","","","*.c1.eu-south-2.airflow.amazonaws.com","","false"
"51.94.49.107","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.49.99","*.c1.eu-south-2.airflow.amazonaws.com","","","","","*.c1.eu-south-2.airflow.amazonaws.com","","false"
"51.94.49.142","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.49.177","magnolio-gamma-fips.eu-south-2.amazonaws.com","","","","","magnolio-gamma-fips.eu-south-2.amazonaws.com|*.magnolio-gamma-fips.eu-south-2.vpce.amazonaws.com","","false"
"51.94.49.148","*.tools.prod-001-31.eu-zaz.solitaire.a2z.com","","","","","*.tools.prod-001-31.eu-zaz.solitaire.a2z.com","","false"
"51.94.49.201","formacioncodi.gob.es","INGENIERIA E INTEGRACION AVANZADAS (INGENIA) SA","ES","MALAGA","","formacioncodi.gob.es|www.formacioncodi.gob.es","","false"
"51.94.49.88","*.appsync-api.eu-south-2.amazonaws.com","","","","","*.appsync-api.eu-south-2.amazonaws.com","","false"
"51.94.49.138","kube-apiserver","","","","","07553149b88c8b2595908605a227b037.yl4.eu-south-2.eks.amazonaws.com|ip-10-0-111-254.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.200.137|10.0.111.254","false"
"51.94.49.160","*.c0.eu-south-2.gamma.airflow.amazonaws.com","","","","","*.c0.eu-south-2.gamma.airflow.amazonaws.com","","false"
"51.94.49.29","*.adobecqms.net","Adobe Inc.","US","San Jose","California","*.adobecqms.net","","false"
"51.94.49.216","kube-apiserver","","","","","e564321a61cb8e04634243fd7243a9c6.sk1.eu-south-2.eks.amazonaws.com|ip-10-0-46-21.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.217.154|10.0.46.21","false"
"51.94.49.214","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.49.212","kube-apiserver","","","","","f79ed7eab6c4854d7a2f6fcbbd582247.sk1.eu-south-2.eks.amazonaws.com|ip-172-16-125-117.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.179.5|172.16.125.117","false"
"51.94.49.241","kube-apiserver","","","","","937a837f3a5958754656942b32f892d4.gr7.eu-south-2.eks.amazonaws.com|ip-10-0-116-13.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.45.14|10.0.116.13","false"
"51.94.49.244","*.eu-south-2.es.amazonaws.com","","","","","*.eu-south-2.es.amazonaws.com","","false"
"51.94.49.255","*.gestionafactory.com","","","","","*.gestionafactory.com|gestionafactory.com","","false"
"51.94.50.0","*.c2.eu-south-2.airflow.amazonaws.com","","","","","*.c2.eu-south-2.airflow.amazonaws.com","","false"
"51.94.50.7","kube-apiserver","","","","","1e9a7e1ebe3df0fc62e3a3fe863234f1.gr7.eks-cluster-gamma.eu-south-2.api.aws|ip-10-0-101-203.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fd09:fe13:2ba::1|2a05:d011:cb0:a600:61:2d87:2ce:a7b9|10.0.101.203","false"
"51.94.50.22","eu-south-2.merwin.aws.dev","","","","","eu-south-2.merwin.aws.dev","","false"
"51.94.50.4","*.staging.soty.energy","","","","","*.staging.soty.energy|staging.soty.energy","","false"
"51.94.50.29","kube-apiserver","","","","","d1618cb68f497e367c2f16f5c4457a92.sk1.gamma.eu-south-2.clusters.wesley.amazonaws.com|ip-172-16-166-145.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.156.213|172.16.166.145","false"
"51.94.50.43","ams.institutortve.com","","","","","ams.institutortve.com|sandboxrtve.classlife.education|rtve.classlife.education","","false"
"51.94.50.45","api.futurlife21.com","","","","","api.futurlife21.com","","false"
"51.94.50.49","kube-apiserver","","","","","b5aec4d9d405dea7a6f89204117b3727.gr7.eks-cluster-gamma.eu-south-2.api.aws|ip-172-16-39-121.eu-south-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fd9a:db65:e5f9::1|2a05:d011:5ef:1108:d981:7a20:f944:7e7f|172.16.39.121","false"
