IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.226.222.244","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.146","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.150","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.91","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.199","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.144","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.128","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.129","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.214","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.125","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.133","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.71","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.154","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.249","*.schoology.com","","","","","*.schoology.com","","false"
"13.226.222.143","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.170","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.131","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.187","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.177","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.196","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.188","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.179","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.219","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.169","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.207","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.208","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.189","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.117","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.206","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.204","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.191","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.240","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.210","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.218","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.212","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.176","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.161","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.185","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.178","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.221","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.172","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.192","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.201","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.190","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.200","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.108","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.202","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.105","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.209","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.223","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.229","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.246","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.213","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.248","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.228","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.247","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.227","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.126","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.226","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.141","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.203","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.148","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.225","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.252","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.250","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.182","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.194","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.81","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.217","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.121","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.173","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.142","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.197","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.231","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.195","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.230","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.254","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.193","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.251","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.224","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.216","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.220","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.184","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.122","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.222","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.181","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.163","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.243","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.223.2","*.chartbeat.com","","","","","*.chartbeat.com|chartbeat.com","","false"
"13.226.222.253","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"13.226.222.186","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.222.205","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"13.226.223.3","sale-pitch-dev.xstak.com","","","","","sale-pitch-dev.xstak.com","","false"
"13.226.224.11","distribution.cloudfront-test.net","Amazon Inc.","US","Seattle","Washington","","","true"
"13.226.224.10","clientupdates.dropboxstatic.com","Dropbox, Inc","US","San Francisco","California","clientupdates.dropboxstatic.com","","false"
"13.226.224.13","*.secb2b.com","SAMSUNG ELECTRONICS CO,.LTD","KR","","Gyeonggi-do","*.secb2b.com|secb2b.com","","false"
"13.226.223.8","p-codegeass.jp","","","","","p-codegeass.jp|*.p-codegeass.jp","","false"
"13.226.224.16","*.insideouthq.com","Disney Enterprises, Inc","US","Seattle","Washington","*.insideouthq.com|insideouthq.com","","false"
"13.226.224.12","courrier.jp","","","","","courrier.jp","","false"
"13.226.223.5","infoptf.fhwa.dot.gov","US Department of Transportation","US","Washington","District of Columbia","infoptf.fhwa.dot.gov|www.infoptf.fhwa.dot.gov","","false"
"13.226.223.17","*.physicswallah.org","","","","","*.physicswallah.org|physicswallah.org","","false"
"13.226.223.7","*.awsapps.com","","","","","*.awsapps.com|awsapps.com|*.awsapps.net|awsapps.net","","false"
"13.226.223.12","*.adtdp.com","CyberAgent, Inc.","JP","Shibuya-ku","Tokyo","*.adtdp.com|adtdp.com","","false"
"13.226.224.9","*.eu-west-2.cf-embed.net","","","","","*.eu-west-2.cf-embed.net","","false"
"13.226.224.18","*.midasplayer.com","","","","","*.midasplayer.com","","false"
"13.226.224.8","ga1.awsstatic.com","","","","","ga1.awsstatic.com","","false"
"13.226.224.19","*.madinetmasr.com","","","","","*.madinetmasr.com","","false"
"13.226.224.2","r0.awsstatic.com","","","","","r0.awsstatic.com","","false"
"13.226.223.10","*.perfeggsgame.com","","","","","*.perfeggsgame.com|perfeggsgame.com","","false"
"13.226.223.18","*.playmmc.com","Scientific Games International, Inc.","US","Alpharetta","GA","*.playmmc.com|playmmc.com","","false"
"13.226.224.14","dl.mtvxexbhio.com","","","","","dl.mtvxexbhio.com","","false"
"13.226.223.4","acm.viaduct-validate-resource-config.com","","","","","acm.viaduct-validate-resource-config.com","","false"
"13.226.224.6","y5f.honda.co.jp","","","","","y5f.honda.co.jp|*.y5f.honda.co.jp","","false"
"13.226.224.3","*.pass.auone.jp","","","","","*.pass.auone.jp|pass.auone.jp","","false"
"13.226.224.5","*.goldspotmedia.com","","","","","*.goldspotmedia.com","","false"
"13.226.223.41","*.test.iot.irobotapi.com","","","","","*.test.iot.irobotapi.com","","false"
"13.226.224.7","www.doroexperience.com","DORO AB","SE","Malmö","","fpweather.mydoro.com|doroexperience.com|mydoromanager.com|www.mydoromanager.com|mydoro.com|www.doroexperience.com","","false"
"13.226.223.20","*.madinetmasr.com","","","","","*.madinetmasr.com","","false"
"13.226.223.21","pubcerts.licenses.adobe.com","Adobe Inc.","US","San Jose","California","pubcerts.licenses.adobe.com","","false"
"13.226.224.23","shan789.org","","","","","shan789.org|shan789.co|www.shan789.net|shan789.net|shan789.com|www.shan789.org|www.shan789.co|shan789.cc|www.shan789.cc|www.shan789.com","","false"
"13.226.223.23","signifyd.com","","","","","signifyd.com|*.staging.signifyd.com|*.adyenpayments.signifyd.com|*.adyen.signifyd.com|*.adyen.staging.signifyd.com|*.signifyd.com","","false"
"13.226.224.27","*.segment.build","","","","","segment.build|*.segment.build","","false"
"13.226.224.22","ctest.mapfan.com","","","","","ctest.mapfan.com|www.ctest.mapfan.com","","false"
"13.226.224.24","*.dmp.tconnect.jp","TOYOTA MOTOR CORPORATION","JP","Toyota-Shi","Aichi","*.dmp.tconnect.jp|dmp.tconnect.jp","","false"
"13.226.223.29","job.mynavi.jp","Mynavi Corporation","JP","Chiyoda-ku","Tokyo","job.mynavi.jp","","false"
"13.226.223.81","www.audible.com","","","","","www.audible.com|ios.audible.com|audible.com|origin-www.audible.com","","false"
"13.226.224.20","pubcerts.licenses.adobe.com","Adobe Inc.","US","San Jose","California","pubcerts.licenses.adobe.com","","false"
"13.226.223.52","*.insead.edu","Institut Europ Administ Affair","FR","Fontainebleau","Île-de-France","*.insead.edu|insead.edu","","false"
"13.226.223.58","*.corp-mea.build.rhinternal.net","","","","","*.corp-mea.build.rhinternal.net|*.build.rhinternal.net","","false"
"13.226.223.19","*.midasplayer.com","","","","","*.midasplayer.com","","false"
"13.226.223.47","*.osusume.auone.jp","","","","","*.osusume.auone.jp|osusume.auone.jp","","false"
"13.226.224.4","av-fe.amazon.com","","","","","av-fe.amazon.com|web-geo.amazonvideo.com|web-geo.primevideo.com|fe.primevideo.com","","false"
"13.226.223.57","shopenzacta.com","","","","","shopenzacta.com|*.shopenzacta.com","","false"
"13.226.223.82","apxinternal.net","","","","","apxinternal.net|*.apxinternal.net","","false"
"13.226.223.54","distribution.cloudfront-test.net","Amazon Inc.","US","Seattle","Washington","distribution.cloudfront-test.net","","true"
"13.226.223.48","*.samsungknox.com","SAMSUNG ELECTRONICS CO,.LTD","KR","","Gyeonggi-do","*.samsungknox.com|samsungknox.com","","false"
"13.226.223.31","*.srv.ygles-test.com","CANON INC.","JP","Ota-Ku","Tokyo","*.srv.ygles-test.com","","false"
"13.226.223.40","sites.carcloud.com","","","","","sites.carcloud.com|*.sites.carcloud.com","","false"
"13.226.223.59","static.flickr.com","","","","","static.flickr.com|*.static.flickr.com|*.staticflickr.com","","false"
"13.226.223.36","cdnmedia.advent.com","Advent Software, Inc.","US","San Francisco","CA","cdnmedia.advent.com","","false"
"13.226.223.35","*.idexximagebank.com","","","","","*.idexximagebank.com|*.idexxwebpacs.com.au|*.idexxwebpacs.com|*.idexxwebpacs.co.nz","","false"
"13.226.223.27","*.rindegastos.com","","","","","*.rindegastos.com","","false"
"13.226.223.43","img.fujoho.jp","","","","","img.fujoho.jp","","false"
"13.226.223.33","nst-ngo-service.com","","","","","nst-ngo-service.com|*.nst-ngo-service.com","","false"
"13.226.223.25","*.ext-test.app-cloud.jp","","","","","*.ext-test.app-cloud.jp|ext-test.app-cloud.jp","","false"
"13.226.223.45","*.zurple.com","","","","","*.zurple.com|zurple.com","","false"
"13.226.223.28","*.sf-unity.com","JAM Technologies, Inc.","JP","Shibuya-ku","Tokyo","*.sf-unity.com|sf-unity.com","","false"
"13.226.223.46","*.ap-southeast-2.multichprod.a-sharedinfra.net","","","","","*.ap-southeast-2.multichprod.a-sharedinfra.net","","false"
"13.226.223.26","*.coupang.net","","","","","*.coupang.net|coupang.net","","false"
"13.226.224.15","*.imtxwy.com","","","","","*.imtxwy.com","","false"
"13.226.223.42","dev.twitch.tv","","","","","dev.twitch.tv","","false"
"13.226.223.9","*.sodexomyway.com","","","","","*.sodexomyway.com","","false"
"13.226.223.44","newhope.com","","","","","newhope.com|*.newhope.com","","false"
"13.226.224.21","*.somosbancolombia.com.co","","","","","*.somosbancolombia.com.co","","false"
"13.226.223.32","static-bkpf-dev.cloud.itau.com.br","","","","","static-bkpf-dev.cloud.itau.com.br","","false"
"13.226.223.39","*.34fh-res.co.jp","","","","","*.34fh-res.co.jp","","false"
"13.226.224.17","www.amazon.it","","","","","www.amazon.it|origin-www.amazon.it|p-yo-www-amazon-it-kalias.amazon.it|amazon.it|p-y3-www-amazon-it-kalias.amazon.it|p-nt-www-amazon-it-kalias.amazon.it","","false"
"13.226.223.67","*.ekdgd.com","","","","","*.ekdgd.com|ekdgd.com","","false"
"13.226.224.35","CertificatePushToEC2DeviceMSServerSSM90281.appviewx.com","AppViewX","IN","Coimbatore","TN","CertificatePushToEC2DeviceMSServerSSM90281.appviewx.com","","false"
"13.226.223.170","*.kastle.com","Kastle Systems, LLC","US","Falls Church","Virginia","*.kastle.com|kastle.com","","false"
"13.226.223.30","p.dmm.com","DMM.com LLC","JP","Minato-ku","Tokyo","p.dmm.com|pics.dmm.co.jp|p.dmm.co.jp|pics.dmm.com","","false"
"13.226.223.38","idp.mimecast.com","","","","","idp.mimecast.com","","false"
"13.226.223.24","*.popinfo.jp","","","","","*.popinfo.jp","","false"
"13.226.223.34","files.bbystatic.com","","","","","files.bbystatic.com","","false"
"13.226.223.63","slow.amazon.com","","","","","slow.amazon.com","","false"
"13.226.223.138","*.eu.auth0.com","","","","","*.eu.auth0.com|eu.auth0.com","","false"
"13.226.223.66","*.srv.ygles.com","CANON INC.","JP","Ota-Ku","Tokyo","*.srv.ygles.com","","false"
"13.226.223.88","*.execute-api.us-east-1.amazonaws.com","","","","","*.execute-api.us-east-1.amazonaws.com","","false"
"13.226.223.70","*.tclclouds.com","","","","","*.tclclouds.com|tclclouds.com","","false"
"13.226.224.45","*.prod.pge.us-east-1.aws.gridunity.com","","","","","*.prod.pge.us-east-1.aws.gridunity.com|yourprojects-pge.com|*.yourprojects-pge.com","","false"
"13.226.223.79","*.adtpulseaws.net","","","","","*.adtpulseaws.net|adtpulseaws.net","","false"
"13.226.223.89","*.adsrvr.org","","","","","*.adsrvr.org|adsrvr.org","","false"
"13.226.223.161","*.nissanwin.com","","","","","*.nissanwin.com|nissanwin.com","","false"
"13.226.223.168","aax-us-west.amazon.com","","","","","aax-us-west.amazon.com|origin-aax-us-west.amazon.com","","false"
"13.226.223.156","*.stage.cf.md.bbci.co.uk","BRITISH BROADCASTING CORPORATION","GB","London","London","*.stage.cf.md.bbci.co.uk|*.ve-cmaf-push-uk.stage.cf.md.bbci.co.uk|*.ve-cmaf-pushb-uk.stage.cf.md.bbci.co.uk|*.ve-hls-push-uk.stage.cf.md.bbci.co.uk|*.ve-hls-pushb-uk.stage.cf.md.bbci.co.uk|*.ve-uhd-push-uk.stage.cf.md.bbci.co.uk|*.vod-uhd-uk.stage.cf.md.bbci.co.uk|*.vs-cmaf-push-uk.stage.cf.md.bbci.co.uk|*.vs-cmaf-pushb-uk.stage.cf.md.bbci.co.uk|*.vs-hls-push-uk.stage.cf.md.bbci.co.uk|*.vs-hls-pushb-uk.stage.cf.md.bbci.co.uk|stage.cf.md.bbci.co.uk","","false"
"13.226.224.44","*.dr.sompo-japan.co.jp","","","","","*.dr.sompo-japan.co.jp","","false"
