IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.218.186.71","opsweb.zamboli.us-east-1.dev.simba.aws.a2z.com","","","","","opsweb.zamboli.us-east-1.dev.simba.aws.a2z.com","","false"
"3.218.186.66","zd145.illusionblack.com","","","","","zd145.illusionblack.com","","false"
"3.218.186.77","*.fone.ninja","","","","","*.fone.ninja|fone.ninja","","false"
"3.218.186.83","ti.stride-edge-perf.k12.com","","","","","ti.stride-edge-perf.k12.com","","false"
"3.218.186.87","*.tyrantonline.com","","","","","*.tyrantonline.com","","false"
"3.218.186.91","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.186.92","chenyuc.people.aws.dev","","","","","chenyuc.people.aws.dev","","false"
"3.218.186.99","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.186.101","postman-beta.co","","","","","postman-beta.co|*.getpostman-beta.com|*.postman-beta.co|*.postman-beta.com|postman-beta.com|getpostman-beta.com","","false"
"3.218.186.102","*.secuvy.com","","","","","*.secuvy.com|*.prod.secuvy.com","","false"
"3.218.186.110","anser.org","Analytic Services Inc","US","Falls Church","Virginia","anser.org|admin.anser.org|dev.anser.org|devadmin.anser.org|www.anser.org","","false"
"3.218.186.114","*.smartthingsgdev.com","","","","","*.smartthingsgdev.com","","false"
"3.218.186.116","example.com","","","","","","","true"
"3.218.186.121","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.186.134","*.md.mandiant.net","","","","","*.md.mandiant.net","","false"
"3.218.186.133","*.fastcache.net","F5, Inc.","US","","Washington","*.fastcache.net|fastcache.net","","false"
"3.218.186.136","*.sicomasp.com","Global Payments","US","","Georgia","*.sicomasp.com|sicomasp.com","","false"
"3.218.186.142","goril.dev","","","","","goril.dev|www.goril.dev","","false"
"3.218.186.150","pics.ee","","","","","pics.ee|picsee.co|*.pros.ee|*.picsee.co|picsee.pro|pros.ee|*.picsee.pro|*.pics.ee","","false"
"3.218.186.161","dbh-ite.com","","","","","dbh-ite.com|*.dbh-ite.com|*.uat.dbh-ite.com|*.dev.dbh-ite.com","","false"
"3.218.186.163","kube-apiserver","","","","","1493d23127e3f1f1be7369a4a9089a05.gr7.us-east-1.eks.amazonaws.com|ip-172-16-53-74.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.15.189|172.16.53.74","false"
"3.218.186.165","*.ace.careerbuilder.com","","","","","*.ace.careerbuilder.com","","false"
"3.218.186.167","wme-digital.com","","","","","wme-digital.com|*.wme-digital.com","","false"
"3.218.186.173","*.dev.invicrodev.com","","","","","*.dev.invicrodev.com|dev.invicrodev.com","","false"
"3.218.186.185","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.186.184","mcstaging.testequipmentdepot.com","Magento Cloud","FR","","","","","true"
"3.218.186.186","outreach-jbdemo26.xsightonboarding.com","","","","","outreach-jbdemo26.xsightonboarding.com","","false"
"3.218.186.199","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.186.202","WMSvc-WIN-HUHQ8N5KJKK","","","","","","","true"
"3.218.186.204","origin.mattress.mattress-firm.production.k2.m1.brightspot.cloud","","","","","origin.mattress.mattress-firm.production.k2.m1.brightspot.cloud|*.mattress.mattress-firm.production.k2.m1.brightspot.cloud|cms.mattress.mattress-firm.production.k2.m1.brightspot.cloud|verify.cms.mattress.mattress-firm.production.k2.m1.brightspot.cloud|mattress.mattress-firm.production.k2.m1.brightspot.cloud|verify.origin.mattress.mattress-firm.production.k2.m1.brightspot.cloud|static.mattress.mattress-firm.production.k2.m1.brightspot.cloud|*.origin.mattress.mattress-firm.production.k2.m1.brightspot.cloud|*.cms.mattress.mattress-firm.production.k2.m1.brightspot.cloud","","false"
"3.218.186.208","api.taj-pod0.us-east-1.alpha.simba.aws.a2z.com","","","","","api.taj-pod0.us-east-1.alpha.simba.aws.a2z.com|api-dualstack.taj-pod0.us-east-1.alpha.simba.aws.a2z.com","","false"
"3.218.186.223","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.186.236","cognito-idp-gamma.us-east-1.amazonaws.com","","","","","cognito-idp-gamma.us-east-1.amazonaws.com","","false"
"3.218.186.239","aws.tridiuum.com","","","","","aws.tridiuum.com|*.private.tridiuum.com|private.tridiuum.com|*.aws.tridiuum.com","","false"
"3.218.186.241","future.eztaxreturn.com","","","","","future.eztaxreturn.com","","false"
"3.218.186.243","heqlb10.hrbpo.qc.alight.com","","","","","heqlb10.hrbpo.qc.alight.com|seven.was.alight.com","","false"
"3.218.186.244","dev.omnisync.ai","","","","","dev.omnisync.ai|db.omnisync.ai|dev.api.omnisync.ai|dev.db.omnisync.ai","","false"
"3.218.186.245","*.dev-illinois.splunkcloud.com","Splunk Inc.","US","San Francisco","California","*.dev-illinois.splunkcloud.com|dev-illinois.splunkcloud.com|*.pvt.dev-illinois.splunkcloud.com|http-inputs-dev-illinois.splunkcloud.com|*.http-inputs-dev-illinois.splunkcloud.com|akamai-inputs-dev-illinois.splunkcloud.com|*.akamai-inputs-dev-illinois.splunkcloud.com|http-inputs-ack-dev-illinois.splunkcloud.com|*.http-inputs-ack-dev-illinois.splunkcloud.com|http-inputs-firehose-dev-illinois.splunkcloud.com|*.http-inputs-firehose-dev-illinois.splunkcloud.com|pvt.dev-illinois.splunkcloud.com","","false"
"3.218.187.5","adobe.io","Adobe Inc.","US","San Jose","California","adobe.io|adobecc.com|*.private.adobe.io|*.lab.digitalpublishing.adobe.io|*.adobecc.com|*.stage02.publish.adobe.io|*.mixamo.com|storage.adbephotos.com|oobesaas.adobe.com|*.adobe.io|creativesdk.adobe.com|creativesdk-stage.adobe.com|licenses.adobe.com|*.adobesc.com|*.adobeprojectm.com|adobesc.com|presence-ue1.adobe.com|*.adobecontent.io|*.stage02.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.licenses.adobe.com|adobecontent.io|*.infra.private.adobe.io|*.publish.adobe.io|*.lab.publish.adobe.io|mixamo.com|*.infra.adobe.io|*.oobesaas.adobe.com|livecreate-ue1.adobe.com","","false"
"3.218.187.6","*.us-east-1.cloudsearch.amazonaws.com","","","","","*.us-east-1.cloudsearch.amazonaws.com","","false"
"3.218.187.9","uat-dashboard.recircled.com","","","","","uat-dashboard.recircled.com","","false"
"3.218.187.16","unisinu-assessment.u-planner.com","","","","","unisinu-assessment.u-planner.com|unisinu-assessment-api.gateway.u-planner.com|unisinu-assessment-api.u-planner.com|unisinu-assessment.v1.u-planner.com","","false"
"3.218.187.19","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.187.28","*.apps.poweredbytandym.com","","","","","*.apps.poweredbytandym.com|apps.poweredbytandym.com","","false"
"3.218.187.30","*.digitalassetresearch.com","","","","","*.digitalassetresearch.com","","false"
"3.218.187.33","quantumaisys.com","","","","","quantumaisys.com|*.quantumaisys.com","","false"
"3.218.187.34","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.187.35","qr-dev.saascharge.com","","","","","qr-dev.saascharge.com","","false"
"3.218.187.37","*.cld.sae.org","","","","","*.cld.sae.org|*.ads.cld.sae.org|*.itc.cld.sae.org|*.awards.cld.sae.org|*.my.cld.sae.org|*.books.cld.sae.org|*.mylearn.cld.sae.org|*.corpsales.cld.sae.org|*.macdb.cld.sae.org","","false"
"3.218.187.48","*.prd-shw-4a5bcd1a087f3d.splunkcloud.com","Splunk LLC","US","San Francisco","California","*.prd-shw-4a5bcd1a087f3d.splunkcloud.com|prd-shw-4a5bcd1a087f3d.splunkcloud.com|*.pvt.prd-shw-4a5bcd1a087f3d.splunkcloud.com|http-inputs-prd-shw-4a5bcd1a087f3d.splunkcloud.com|*.http-inputs-prd-shw-4a5bcd1a087f3d.splunkcloud.com|akamai-inputs-prd-shw-4a5bcd1a087f3d.splunkcloud.com|*.akamai-inputs-prd-shw-4a5bcd1a087f3d.splunkcloud.com|http-inputs-ack-prd-shw-4a5bcd1a087f3d.splunkcloud.com|*.http-inputs-ack-prd-shw-4a5bcd1a087f3d.splunkcloud.com|http-inputs-firehose-prd-shw-4a5bcd1a087f3d.splunkcloud.com|*.http-inputs-firehose-prd-shw-4a5bcd1a087f3d.splunkcloud.com|pvt.prd-shw-4a5bcd1a087f3d.splunkcloud.com","","false"
"3.218.187.50","splunk.evanrkinney.com","","","","","splunk.evanrkinney.com","","false"
"3.218.187.55","*.p6ta6b8g-kubeprod-us-east-1.hearstapps.com","","","","","*.p6ta6b8g-kubeprod-us-east-1.hearstapps.com|*.mylo.id|*.api.kubeprod.hearstapps.com|*.prod.hearstapps.com|*.login.resin.com|*.p6ta6b8g.kubeprod.hearstapps.com|*.login.hearstmags.id|*.resin.com|*.kubeprod.hearstapps.com|*.api.prod.hearstapps.com|*.kubeprod.mylo.id|*.hearstapps.com|mylo.id|*.mediaos.hearst.io","","false"
"3.218.187.60","*.dev.forum.sorensoncloud.com","","","","","*.dev.forum.sorensoncloud.com|dev.forum.sorensoncloud.com","","false"
"3.218.187.61","*.cloud.microstrategy.com","MicroStrategy Incorporated","US","Tysons Corner","Virginia","*.cloud.microstrategy.com|cloud.microstrategy.com","","false"
"3.218.187.66","api.mioxxo.io","","","","","api.mioxxo.io","","false"
"3.218.187.69","*.vco.com.co","","","","","*.vco.com.co","","false"
"3.218.187.70","*.ioufinancial.com","","","","","*.ioufinancial.com|ioufinancial.com","","false"
"3.218.187.79","api-servipag.etpayment.com","","","","","api-servipag.etpayment.com","","false"
"3.218.187.80","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"3.218.187.81","coreai.rise.amazon.dev","","","","","coreai.rise.amazon.dev|*.coreai.rise.amazon.dev","","false"
"3.218.187.82","casper.com","","","","","casper.com|*.casper.com","","false"
"3.218.187.88","appskeeper.in","","","","","appskeeper.in|*.appskeeper.in","","false"
"3.218.187.96","*.benchie.benchie.click","","","","","*.benchie.benchie.click|benchie.benchie.click","","false"
"3.218.187.98","stage.modetrans.com","","","","","stage.modetrans.com|*.stage.modetrans.com","","false"
"3.218.187.102","trabian.site","","","","","trabian.site|*.trabian.site|*.prd.trabian.site","","false"
"3.218.187.104","*.christianfilipina.com","","","","","*.christianfilipina.com","","false"
"3.218.187.115","kube-apiserver","","","","","93185107c0800e9275d6ad6315a58c4b.gr7.us-east-1.eks.amazonaws.com|ip-172-16-40-45.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.101.10.13|172.16.40.45","false"
"3.218.187.118","*.ics.pg.com","The Procter & Gamble Co","US","","Ohio","*.ics.pg.com|ics.pg.com|www.ics.pg.com","","false"
"3.218.187.119","*.incompassapp.com","","","","","*.incompassapp.com|incompassapp.com","","false"
"3.218.187.124","adaptiveinsurance.com","","","","","adaptiveinsurance.com|*.adaptiveinsurance.com","","false"
"3.218.187.130","*.fowoii.com","","","","","*.fowoii.com|api.fowoii.com|www.fowoii.com","","false"
"3.218.187.132","app.staging.kyndchoice.com","","","","","app.staging.kyndchoice.com","","false"
"3.218.187.145","*.50348.elluciancloud.com","","","","","*.50348.elluciancloud.com","","false"
"3.218.187.159","*.locumsmart.net","","","","","*.locumsmart.net|locumsmart.net","","false"
"3.218.187.161","*.cloudwaysapps.com","","","","","*.cloudwaysapps.com|cloudwaysapps.com","","false"
"3.218.187.170","spokenly.io","","","","","spokenly.io|www.spokenly.io","","false"
"3.218.187.173","","Default Company Ltd","XX","Default City","","","","true"
"3.218.187.186","tp-genuscan.com","","","","","tp-genuscan.com|*.tp-genuscan.com","","false"
"3.218.187.184","mmsrbs02.micromerchantsystems.com","","","","","mmsrbs02.micromerchantsystems.com|www.mmsrbs02.micromerchantsystems.com","","false"
"3.218.187.190","prod.sip-edge.amc.amazon.dev","","","","","prod.sip-edge.amc.amazon.dev|ap-northeast-1.prod.sip-edge.amc.amazon.dev|eu-north-1.onebox.sip-edge.amc.amazon.dev|wave-1.us-east-1.prod.sip-edge.amc.amazon.dev|ap-northeast-1.onebox.sip-edge.amc.amazon.dev|wave-2.us-east-1.prod.sip-edge.amc.amazon.dev|wave-2.eu-north-1.prod.sip-edge.amc.amazon.dev|prod.amcs-tachyon.com|us-east-1.prod.sip-edge.amc.amazon.dev|wave-1.eu-north-1.prod.sip-edge.amc.amazon.dev|us-east-1.onebox.sip-edge.amc.amazon.dev|wave-1.ap-northeast-1.prod.sip-edge.amc.amazon.dev|wave-2.ap-northeast-1.prod.sip-edge.amc.amazon.dev|eu-north-1.prod.sip-edge.amc.amazon.dev","","false"
"3.218.187.202","*.lifeadvantages.net","","","","","*.lifeadvantages.net","","false"
"3.218.187.219","livecache-read-qa-cvr-aws-eu1.sys.comcast.net","Comcast Corporation","US","","Pennsylvania","livecache-read-qa-cvr-aws-eu1.sys.comcast.net|livecache-qa-cvr.gslb2.xfinity.com|www.livecache-read-qa-cvr-aws-eu1.sys.comcast.net","","false"
"3.218.187.227","map.homegrownnationalpark.org","","","","","map.homegrownnationalpark.org","","false"
"3.218.187.230","scraper.greenlegis.com.br","","","","","scraper.greenlegis.com.br|*.scraper.greenlegis.com.br","","false"
"3.218.187.233","api.loudhippo.io","","","","","api.loudhippo.io","","false"
"3.218.187.237","*.int-prod1.altclr.com","","","","","*.int-prod1.altclr.com","","false"
"3.218.187.255","hwlkqx.cleaneatz.com","","","","","hwlkqx.cleaneatz.com","","false"
"3.218.188.1","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.188.2","kigo-core-server-stage.kigodigital.net","","","","","kigo-core-server-stage.kigodigital.net","","false"
"3.218.188.6","*.staging.prometheusgroup.app","","","","","*.staging.prometheusgroup.app","","false"
"3.218.188.9","*.tools.snowprintstudios.com","","","","","*.tools.snowprintstudios.com","","false"
"3.218.188.13","kube-apiserver","","","","","8d538fca6adc9db6ff72c3634e3f1a5f.gr7.us-east-1.eks.amazonaws.com|ip-10-0-105-200.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.25.63.115|10.0.105.200","false"
"3.218.188.25","*.acceleratorkms.com","","","","","*.acceleratorkms.com","","false"
"3.218.188.29","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.218.188.35","*.intuitioncss.com","","","","","*.intuitioncss.com|intuitioncss.com","","false"
"3.218.188.37","*.rockportsys.com","","","","","*.rockportsys.com|rockportsys.com","","false"
"3.218.188.36","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.188.41","cell0.iad.prod.dashboard.capstone.ai.aws.dev","","","","","cell0.iad.prod.dashboard.capstone.ai.aws.dev","","false"
"3.218.188.44","charts.go-q.bloombergtax.com","","","","","charts.go-q.bloombergtax.com","","false"
"3.218.188.51","demo-ui.payments-aws-services-prod.aws.oath.cloud","","","","","demo-ui.payments-aws-services-prod.aws.oath.cloud","","false"
"3.218.188.61","*.reader.axil.ai","","","","","*.reader.axil.ai","","false"
"3.218.188.65","surveytool.sightlogix.com","","","","","surveytool.sightlogix.com","","false"
"3.218.188.73","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.188.81","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.188.84","api.it.liesa.com.ar","","","","","api.it.liesa.com.ar|nodered.it.liesa.com.ar|portainer.vps-1.it.liesa.com.ar","","false"
"3.218.188.88","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.188.89","luxmo-web-api.cloudsmos.com","","","","","luxmo-web-api.cloudsmos.com","","false"
"3.218.188.90","clicklogger.rm.uol.com.br","","","","","clicklogger.rm.uol.com.br","","false"
"3.218.188.92","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"3.218.188.97","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.218.188.99","mathpix.com","","","","","mathpix.com|*.api.mathpix.com|*.mathpix.com|*.gateway.mathpix.com|*.cluster.mathpix.com","","false"
"3.218.188.108","*.dc-iq.com","","","","","*.dc-iq.com|www.dc-iq.com","","false"
"3.218.188.111","*.search-prod.global-services.ckpd.co","","","","","*.search-prod.global-services.ckpd.co","","false"
"3.218.188.112","jlssp.us-east-1.rtb.jamloop.net","","","","","jlssp.us-east-1.rtb.jamloop.net","","false"
"3.218.188.118","*.tg-1542602508.i.tgcloud-dev.com","","","","","*.tg-1542602508.i.tgcloud-dev.com","","false"
"3.218.188.122","pxc-qa.goalprofit.com","","","","","pxc-qa.goalprofit.com","","false"
"3.218.188.131","TRAEFIK DEFAULT CERT","","","","","819281cee207508772889fb8cde17384.2913fb7701cf16e75757b9fbf051e82f.traefik.default","","true"
"3.218.188.136","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.188.140","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.218.188.139","*.indegene.com","","","","","*.indegene.com|indegene.com","","false"
"3.218.188.157","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.188.164","*.invertironline.com","","","","","*.invertironline.com","","false"
"3.218.188.167","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.218.188.172","*.trino-external.turquoise.health","","","","","*.trino-external.turquoise.health","","false"
"3.218.188.173","tt-api-prod.currentstudios.ca","","","","","tt-api-prod.currentstudios.ca","","false"
"3.218.188.174","*.matrix.squiz.cloud","","","","","*.matrix.squiz.cloud|matrix.squiz.cloud","","false"
"3.218.188.185","www.ordrs.com","AvPeace, Inc.","US","Philadelphia","Pennsylvania","www.ordrs.com|ordrs.com","","false"
"3.218.188.191","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.188.194","k3.aep.bpeak.co","","","","","k3.aep.bpeak.co","","false"
"3.218.188.202","*.basapps.com","","","","","*.basapps.com|basapps.com","","false"
"3.218.188.208","partnercentral-account-alpha.us-east-1.api.aws","","","","","partnercentral-account-alpha.us-east-1.api.aws","","false"
"3.218.188.214","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.188.221","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.218.188.225","lb-manager.hathora.io","","","","","lb-manager.hathora.io","","false"
"3.218.188.226","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.188.227","*.fnnewsglobal.com","","","","","*.fnnewsglobal.com|fnnewsglobal.com","","false"
"3.218.188.230","wwt.mgmtsvc.us1.aurascape.io","","","","","wwt.mgmtsvc.us1.aurascape.io|wwt.teams.us1.aurascape.io|wwt.slack.us1.aurascape.io","","false"
"3.218.188.234","*.indemn.ai","","","","","*.indemn.ai","","false"
"3.218.188.239","kube-apiserver","","","","","415b579d90721fd9c369ef3bf873721f.gr7.us-east-1.eks.amazonaws.com|ip-10-0-115-85.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.124.102|10.0.115.85","false"
"3.218.188.243","*.kemper.com","Kemper Corporate Services, Inc.","US","Chicago","Illinois","*.kemper.com|kemper.com","","false"
"3.218.188.252","*.bluefishgroup.com","","","","","*.bluefishgroup.com","","false"
"3.218.189.8","*.weather.com","","","","","*.weather.com|*.dev.aws.weather.com|*.wunderground.com|*.int.aws.weather.com","","false"
"3.218.189.15","*.vidanta.com","Servicios Turisticos Exclusivos S.A. De C.V.","MX","Zapopan","JALISCO","*.vidanta.com|cdsandbox.vidanta.com|vidanta.com","","false"
"3.218.189.17","rolandsec.com","","","","","rolandsec.com","","false"
"3.218.189.21","*.facilityhotel.com.br","","","","","*.facilityhotel.com.br","","false"
"3.218.189.31","api-trivia-dt.dirmod.com","","","","","api-trivia-dt.dirmod.com","","false"
"3.218.189.32","*.eigenrisk.com","","","","","*.eigenrisk.com|eigenrisk.com","","false"
"3.218.189.34","qifcr.na.aftx.amazonoperations.app","","","","","qifcr.na.aftx.amazonoperations.app","","false"
"3.218.189.39","app.360tf.trade","","","","","app.360tf.trade|*.app.360tf.trade","","false"
"3.218.189.40","*.comscore.com","","","","","*.comscore.com|comscore.com","","false"
"3.218.189.49","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"3.218.189.57","*.go2cloud.org","","","","","*.go2cloud.org","","false"
"3.218.189.60","*.u1.aivarules.dmattercloudtest.com","","","","","*.u1.aivarules.dmattercloudtest.com","","false"
"3.218.189.61","*.econeteditora.com.br","","","","","*.econeteditora.com.br|econeteditora.com.br","","false"
"3.218.189.70","nutropin.atp.gene.com","","","","","nutropin.atp.gene.com|*.nutropin.atp.gene.com","","false"
"3.218.189.73","prod.maves.na.mataveri.amazon.dev","","","","","prod.maves.na.mataveri.amazon.dev","","false"
"3.218.189.76","*.steama.co","","","","","*.steama.co","","false"
"3.218.189.78","*.guardian.click","","","","","*.guardian.click","","false"
"3.218.189.91","test.datahub.levrx.com","","","","","test.datahub.levrx.com","","false"
"3.218.189.92","*.sharedservices-dev.com","Blackbaud, Inc.","US","Charleston","South Carolina","*.sharedservices-dev.com","","false"
"3.218.189.104","files.cleanlife.com","","","","","files.cleanlife.com|www.files.cleanlife.com","","false"
"3.218.189.111","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.189.122","citizennet.com","","","","","citizennet.com|*.socialpreview.co|socialpreview.co|*.citizennet.com","","false"
"3.218.189.124","www.itutorsoft.com","","","","","www.itutorsoft.com|itutorsoft.com","","false"
"3.218.189.138","*.sicomasp.com","Global Payments","US","","Georgia","*.sicomasp.com|sicomasp.com","","false"
"3.218.189.140","*.208ok545hg3qe.us-east-1.cs.amazonlightsail.com","","","","","*.208ok545hg3qe.us-east-1.cs.amazonlightsail.com","","false"
"3.218.189.145","*.bfdtk.ibusiness.ai","","","","","*.bfdtk.ibusiness.ai","","false"
"3.218.189.156","*.achievece.com","","","","","*.achievece.com","","false"
"3.218.189.159","*.increase.app","","","","","*.increase.app|increase.app","","false"
"3.218.189.170","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.189.187","preprod.saia.ai","","","","","preprod.saia.ai|*.preprod.saia.ai","","false"
"3.218.189.194","*.ec2.echopass.com","","","","","*.ec2.echopass.com","","false"
"3.218.189.195","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"3.218.189.197","*.cloverleaf.inforcloudsuite.com","","","","","*.cloverleaf.inforcloudsuite.com","","false"
"3.218.189.201","steemit.com","","","","","steemit.com|*.steemit.com","","false"
"3.218.189.185","*.ub.proxy.deepknowledge.io","","","","","*.ub.proxy.deepknowledge.io|ub.proxy.deepknowledge.io","","false"
"3.218.189.215","blog.scorepositivo.com.br","","","","","blog.scorepositivo.com.br","","false"
"3.218.189.219","*.c6.airflow.us-east-1.on.aws","","","","","*.c6.airflow.us-east-1.on.aws","","false"
"3.218.189.221","*.monitrees.com","","","","","*.monitrees.com","","false"
"3.218.189.222","*.landr.com","","","","","*.landr.com","","false"
"3.218.189.225","kube-apiserver","","","","","20af7ce1990b6c5ba143e76da3ca7e1d.gr7.us-east-1.eks.amazonaws.com|ip-10-0-103-183.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.16.3.16|10.0.103.183","false"
"3.218.189.235","clerk.prod.myrenee.io","","","","","clerk.prod.myrenee.io|www.clerk.prod.myrenee.io","","false"
"3.218.189.241","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.189.253","dev-portal-api.co-source.net","","","","","dev-portal-api.co-source.net","","false"
"3.218.190.3","*.bt.co","","","","","*.bt.co|bt.co","","false"
"3.218.190.4","content-gen-edu.highereducation.com","","","","","content-gen-edu.highereducation.com","","false"
"3.218.190.7","cloud.us.kontakt.io","","","","","cloud.us.kontakt.io|*.app.cloud.us.kontakt.io|*.app-rc.cloud.us.kontakt.io|*.cloud.us.kontakt.io|*.us.kontakt.io|*.prod.kontakt.io|*.kontakt.io|*.cloud.kontakt.io|cloud.kontakt.io|us.kontakt.io","","false"
"3.218.190.15","*.griffyn.io","","","","","*.griffyn.io|griffyn.io","","false"
"3.218.190.13","*.nubecontpaqi.com","","","","","*.nubecontpaqi.com|nubecontpaqi.com","","false"
"3.218.190.17","webapp.ag.enelytix.com","","","","","webapp.ag.enelytix.com","","false"
"3.218.190.18","*.sp1gd6j19cm9i.us-east-1.cs.amazonlightsail.com","","","","","*.sp1gd6j19cm9i.us-east-1.cs.amazonlightsail.com","","false"
"3.218.190.19","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.190.22","*.bt.co","","","","","*.bt.co|bt.co","","false"
"3.218.190.28","*.mq.us-east-1.on.aws","","","","","*.mq.us-east-1.on.aws","","false"
"3.218.190.30","rc.fidotabby.com","","","","","rc.fidotabby.com|*.rc.fidotabby.com","","false"
"3.218.190.39","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"3.218.190.49","public-api.rsm-stage.rollo-app.com","","","","","public-api.rsm-stage.rollo-app.com","","false"
"3.218.190.61","lululemon.live.itonicsit.de","","","","","lululemon.live.itonicsit.de","","false"
"3.218.190.62","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.218.190.65","edgexserviceshare.l57hby3w.prod.forgeinternaldnsapps.ec2.aws.dev","","","","","edgexserviceshare.l57hby3w.prod.forgeinternaldnsapps.ec2.aws.dev|test.us-east-1.edgexserviceshare.l57hby3w.prod.forgeinternaldnsapps.ec2.aws.dev","","false"
"3.218.190.68","docs.zoop.com.br","","","","","docs.zoop.com.br","","false"
"3.218.190.69","kube-apiserver","","","","","a7aa0c57102ba9b40afc8fa5b7b25d8e.sk1.us-east-1.eks.amazonaws.com|ip-10-0-120-215.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.16.1.192|10.0.120.215","false"
